ISIN Code,Lowest Accepted Yield,Average Yield,Highest Accepted Yield,Average Rate of Discount (%),Average Price per £100 Nominal (£),Tail (In Yield Terms),Amount Tendered For (£),Amount On Offer (£),Bid to Cover Ratio,Amount Allocated (£),Maturity (Months),Maturity Date,Highest Yield % Filled,Date
GB00BDXHGG64,0.539,0.5829300000000001,0.6,0.582669,99.95530207017599,0.017070000000000002,4051100000,2000000000,2.03,1999996000.0,1,2018-08-13,79.26142,2018-07-13
GB00BDXH6S83,0.56,0.6481239999999999,0.6990000000000001,0.6470779999999999,99.838673603161,0.050876000000000005,3910100000,2000000000,1.96,1999999000.0,3,2018-10-15,17.30434,2018-07-13
GB00BDXL0X35,0.62,0.680836,0.7,0.678532,99.66166325572901,0.019164,5676950000,2000000000,2.84,1999996000.0,6,2019-01-14,32.52475,2018-07-13
GB00BDXJMF32,0.65,0.686084,0.7040000000000001,0.6837449999999999,99.65906418986299,0.017916,4235650000,2000000000,2.12,1999998000.0,6,2019-01-21,56.37777,2018-07-20
GB00BDXGBJ18,0.54,0.582708,0.608,0.582448,99.955319085095,0.025292,4999150000,2000000000,2.5,2000000000.0,1,2018-08-20,64.9,2018-07-20
GB00BDXJLV25,0.63,0.6512060000000001,0.66,0.65015,99.83790769722499,0.008794,6882450000,2000000000,3.44,1999997000.0,3,2018-10-22,72.51386,2018-07-20
GB00BDXJPR68,0.639,0.6681520000000001,0.7,0.667041,99.83369666705,0.031848,3961650000,2000000000,1.98,1999999000.0,3,2018-10-29,66.67307,2018-07-27
GB00BDXHQZ51,0.55,0.5741919999999999,0.58,0.57393,99.954400068777,0.005808,3092950000,1000000000,3.09,999998000.0,1,2018-08-28,39.03846,2018-07-27
GB00BDXL6S02,0.64,0.6975539999999999,0.7120000000000001,0.695136,99.65338415766199,0.014446,4219700000,2000000000,2.11,2000000000.0,6,2019-01-28,72.6,2018-07-27
GB00BDXL9H02,0.67,0.708447,0.735,0.7059529999999999,99.64799045969102,0.026552999999999997,3934650000,1500000000,2.62,1500000000.0,6,2019-02-04,74.2,2018-08-03
GB00BDXHVD84,0.58,0.631324,0.6890000000000001,0.6310180000000001,99.951593109373,0.057676,3583350000,1500000000,2.39,1499999000.0,1,2018-09-03,16.37717,2018-08-03
GB00BDXJSC21,0.64,0.7023990000000001,0.7340000000000001,0.701171,99.82518747454901,0.031601,4345450000,2000000000,2.17,2000000000.0,3,2018-11-05,13.1,2018-08-03
GB00BDXJWK82,0.698,0.721544,0.732,0.720248,99.820431237684,0.010456,4581700000,2000000000,2.29,2000000000.0,3,2018-11-12,90.96,2018-08-10
GB00BDXLCH12,0.65,0.721268,0.73,0.7186830000000001,99.64164285535601,0.008732,4076300000,1500000000,2.72,1499998000.0,6,2019-02-11,93.31034,2018-08-10
GB00BDXHY403,0.639,0.7002299999999999,0.737,0.699854,99.946312564918,0.03677,3382200000,2000000000,1.69,2000000000.0,1,2018-09-10,2.6,2018-08-10
GB00BDXHRK73,0.68,0.725492,0.74,0.724182,99.819450483231,0.014508000000000004,4401550000,2000000000,2.2,1999998000.0,3,2018-11-19,50.89403,2018-08-17
GB00BDXK7060,0.7,0.7217749999999999,0.733,0.719187,99.64139185915501,0.011225,3865000000,1500000000,2.58,1500000000.0,6,2019-02-18,55.85,2018-08-17
GB00BDXGT082,0.6890000000000001,0.72493,0.7390000000000001,0.7245269999999999,99.94441984022801,0.014069999999999996,4488400000,2000000000,2.24,1999999000.0,1,2018-09-17,17.94117,2018-08-17
GB00BDXJ5L04,0.698,0.713118,0.73,0.712742,99.947276617694,0.016881999999999998,5088650000,2000000000,2.54,1999998000.0,1,2018-09-24,50.37267,2018-08-24
GB00BDXK6M18,0.71,0.733617,0.743,0.732292,99.819434764805,0.009383,4240200000,2000000000,2.12,2000000000.0,3,2018-11-26,93.76,2018-08-24
GB00BDXLNJ09,0.71,0.7283310000000001,0.733,0.7257100000000001,99.64012740144899,0.0046689999999999995,3776800000,1500000000,2.52,1499998000.0,6,2019-02-25,92.17391,2018-08-24
GB00BDXJ9B85,0.68,0.7154200000000001,0.7290000000000001,0.7150279999999999,99.94514856906099,0.013580000000000002,3725750000,2000000000,1.86,1999998000.0,1,2018-10-01,44.72142,2018-08-31
GB00BDXKB603,0.7,0.728035,0.745,0.726716,99.818818766341,0.016964999999999997,4644400000,2000000000,2.32,1999999000.0,3,2018-12-03,79.5862,2018-08-31
GB00BDXLRK93,0.7,0.7382500000000001,0.759,0.7355419999999999,99.633236408392,0.02075,3333750000,1500000000,2.22,1500000000.0,6,2019-03-04,25.0,2018-08-31
GB00BDXJCR55,0.68,0.709723,0.721,0.709337,99.94558512180201,0.011276999999999999,4976500000,2000000000,2.49,1999999000.0,1,2018-10-08,7.05882,2018-09-07
GB00BDXLTK34,0.7,0.7428,0.7490000000000001,0.740059,99.630984303682,0.0062,4799250000,1500000000,3.2,1499999000.0,6,2019-03-11,29.60413,2018-09-07
GB00BDXKF570,0.7,0.742172,0.7559999999999999,0.740801,99.815307082904,0.013828,3487550000,2000000000,1.74,1999999000.0,3,2018-12-10,29.66666,2018-09-07
GB00BDXH6S83,0.68,0.7072510000000001,0.7190000000000001,0.706867,99.945774548717,0.011749,4401350000,2000000000,2.2,1999996000.0,1,2018-10-15,96.35869,2018-09-14
GB00BDXKPQ82,0.7,0.740123,0.748,0.737402,99.632309320872,0.007877,5039650000,1500000000,3.36,1499999000.0,6,2019-03-18,78.54166,2018-09-14
GB00BDXJ5K96,0.69,0.74105,0.753,0.739683,99.815585782855,0.01195,4277150000,2000000000,2.14,1999999000.0,3,2018-12-17,54.16124,2018-09-14
GB00BDXM3G07,0.7090000000000001,0.739259,0.745,0.736544,99.632736976826,0.005741,4943900000,1500000000,3.3,1499997000.0,6,2019-03-25,80.96685,2018-09-21
GB00BDXKPH91,0.715,0.746718,0.763,0.74533,99.81417789207899,0.016281999999999998,3872450000,1500000000,2.58,1499999000.0,3,2018-12-24,2.00984,2018-09-21
GB00BDXJLV25,0.64,0.692287,0.71,0.69192,99.94692124056401,0.017713,5211550000,2000000000,2.61,1999993000.0,1,2018-10-22,35.01786,2018-09-21
GB00BDXJPR68,0.64,0.667036,0.684,0.6666949999999999,99.94885628524901,0.016964,1803200000,500000000,3.61,500000000.0,1,2018-10-29,51.4,2018-09-28
GB00BDXKT886,0.68,0.7515510000000001,0.769,0.750145,99.812977440719,0.017449,2654700000,1000000000,2.65,999998000.0,3,2018-12-31,35.1875,2018-09-28
GB00BDXM6S34,0.7,0.7322580000000001,0.7440000000000001,0.7295940000000001,99.63620241239201,0.011742,3546700000,1500000000,2.36,1499999000.0,6,2019-04-01,6.95454,2018-09-28
GB00BDXKX201,0.64,0.6839109999999999,0.6940000000000001,0.682747,99.829780921581,0.010089,6988100000,2000000000,3.49,1999999000.0,3,2019-01-07,84.93333,2018-10-05
GB00BDXM9403,0.7,0.7407170000000001,0.75,0.737991,99.632015309532,0.009283,3756900000,1500000000,2.5,1499997000.0,6,2019-04-08,50.91607,2018-10-05
GB00BDXJSC21,0.59,0.6553619999999999,0.67,0.655033,99.949750917192,0.014638,2041650000,500000000,4.08,499998000.0,1,2018-11-05,87.74110999999998,2018-10-05
GB00BDXL4751,0.71,0.7414879999999999,0.748,0.738757,99.63163369134199,0.006512,3642500000,1500000000,2.43,1499998000.0,6,2019-04-15,98.7027,2018-10-12
GB00BDXL0X35,0.64,0.68645,0.6990000000000001,0.6852769999999999,99.829150067786,0.01255,6820100000,3000000000,2.27,2999997000.0,3,2019-01-14,61.89189,2018-10-12
GB00BDXJWK82,0.6,0.6452100000000001,0.655,0.6448909999999999,99.950528924344,0.00979,1638100000,500000000,3.28,499999000.0,1,2018-11-12,27.81818,2018-10-12
GB00BDXHRK73,0.61,0.644062,0.6579999999999999,0.643744,99.950616903062,0.013937999999999999,1672800000,500000000,3.35,500000000.0,1,2018-11-19,46.4,2018-10-19
GB00BDXJMF32,0.65,0.694179,0.706,0.69298,99.827229727344,0.011821,5274700000,3000000000,1.76,3000000000.0,3,2019-01-21,79.44,2018-10-19
GB00BDXMHP73,0.66,0.731695,0.742,0.729021,99.634491047026,0.010305,4229100000,1500000000,2.82,1499998000.0,6,2019-04-23,63.27539,2018-10-19
GB00BDXL6S02,0.65,0.6965939999999999,0.71,0.6953860000000001,99.82662971374901,0.013406,5917900000,3000000000,1.97,2999998000.0,3,2019-01-28,36.41025,2018-10-26
GB00BDXMLH77,0.7,0.7336450000000001,0.743,0.7309709999999999,99.635515840018,0.009355,2916200000,1500000000,1.94,1499999000.0,6,2019-04-29,49.73684,2018-10-26
GB00BDXK6M18,0.63,0.641142,0.655,0.640827,99.950840682381,0.013858000000000002,954000000,500000000,1.91,499999000.0,1,2018-11-26,18.82352,2018-10-26
GB00BDXKB603,0.6,0.620464,0.635,0.620169,99.952425405837,0.014536000000000004,2142250000,500000000,4.28,499999000.0,1,2018-12-03,70.625,2018-11-02
GB00BDXL9H02,0.65,0.678549,0.69,0.6774030000000001,99.831113219562,0.011451,3497350000,1000000000,3.5,999997000.0,3,2019-02-04,44.32142,2018-11-02
GB00BDXMPG41,0.6940000000000001,0.738153,0.752,0.7354310000000001,99.63127693012,0.013847,3593050000,2000000000,1.8,2000000000.0,6,2019-05-07,22.05,2018-11-02
GB00BDXLCH12,0.66,0.677924,0.685,0.6767799999999999,99.83126851584,0.0070760000000000016,3392500000,1000000000,3.39,999997000.0,3,2019-02-11,4.97959,2018-11-09
GB00BDXMRS03,0.733,0.754791,0.784,0.751961,99.625049629263,0.029208999999999995,3208600000,2000000000,1.6,2000000000.0,6,2019-05-13,18.8,2018-11-09
GB00BDXKF570,0.599,0.6254029999999999,0.657,0.625103,99.952046885497,0.031597000000000014,1511750000,500000000,3.02,500000000.0,1,2018-12-10,92.41622,2018-11-09
GB00BDXK7060,0.6,0.6513519999999999,0.675,0.650296,99.837871415145,0.023648,3614450000,1000000000,3.61,999997000.0,3,2019-02-18,21.82286,2018-11-16
GB00BDXLNK14,0.7,0.7520020000000001,0.77,0.7491930000000001,99.626429918675,0.017998,4576850000,2000000000,2.29,1999997000.0,6,2019-05-20,67.66917,2018-11-16
GB00BDXJ5K96,0.6,0.631479,0.6920000000000001,0.631173,99.95158123047199,0.06052100000000001,1543300000,500000000,3.09,500000000.0,1,2018-12-17,17.56756,2018-11-16
GB00BDXLNJ09,0.64,0.661176,0.672,0.6600879999999999,99.83543013910801,0.010824,3350550000,1000000000,3.35,1000000000.0,3,2019-02-25,80.25,2018-11-23
GB00BDXKPH91,0.64,0.671242,0.72,0.6708970000000001,99.94853396418199,0.048757999999999996,1483800000,500000000,2.97,500000000.0,1,2018-12-24,76.0,2018-11-23
GB00BDXN0J54,0.74,0.768261,0.79,0.765313,99.616295053559,0.021739,3626900000,2000000000,1.81,1999999000.0,6,2019-05-28,56.13333000000001,2018-11-23
GB00BDXN3P20,0.758,0.772928,0.7859999999999999,0.769961,99.616074474399,0.013072,4511750000,2000000000,2.26,1999999000.0,6,2019-06-03,32.5613,2018-11-30
GB00BDXLRK93,0.63,0.64912,0.665,0.6480710000000001,99.838426086525,0.015880000000000002,3575800000,1000000000,3.58,999999000.0,3,2019-03-04,71.26829000000002,2018-11-30
GB00BDXKT886,0.7,0.7307299999999999,0.758,0.730321,99.943975405147,0.02727,1815900000,500000000,3.63,499999000.0,1,2018-12-31,89.86666,2018-11-30
GB00BDXKX201,0.55,0.583902,0.6,0.583641,99.955227572491,0.016097999999999998,4530900000,1000000000,4.53,999996000.0,1,2019-01-07,62.52833,2018-12-07
GB00BDXLTK34,0.63,0.6457989999999999,0.66,0.6447609999999999,99.83925139526698,0.014200999999999997,3739100000,1500000000,2.49,1499996000.0,3,2019-03-11,55.77109,2018-12-07
GB00BDXN5X44,0.74,0.764456,0.779,0.7615529999999999,99.620266670543,0.014544,4584850000,2000000000,2.29,1999999000.0,6,2019-06-10,92.71636,2018-12-07
GB00BDXL0X35,0.48,0.50068,0.52,0.500488,99.96160641756599,0.01932,5139850000,1500000000,3.43,1500000000.0,1,2019-01-14,100.0,2018-12-14
GB00BDXKPQ82,0.615,0.642621,0.655,0.6415930000000001,99.840041179552,0.012379,3573600000,1500000000,2.38,1500000000.0,3,2019-03-18,96.73333,2018-12-14
GB00BDXM3596,0.73,0.7616679999999999,0.774,0.7587860000000001,99.621646332558,0.012332,4120850000,1500000000,2.75,1499998000.0,6,2019-06-17,90.19083,2018-12-14
GB00BDXM3G07,0.59,0.696044,0.897,0.6948380000000001,99.826766362173,0.200956,1933950000,1500000000,1.29,1500000000.0,3,2019-03-25,13.21,2018-12-21
GB00BDXNCN38,0.69,0.7661709999999999,0.7829999999999999,0.763255,99.619418009342,0.016829,3122550000,1500000000,2.08,1500000000.0,6,2019-06-24,71.56,2018-12-21
GB00BDXJMF32,0.46,0.551219,0.703,0.550986,99.957732579753,0.151781,2206200000,1500000000,1.47,1500000000.0,1,2019-01-21,18.8,2018-12-21
GB00BDXL9H02,0.56,0.7194360000000001,0.797,0.719039,99.944840831173,0.07756400000000001,1689950000,1500000000,1.13,1500000000.0,1,2019-02-04,72.01,2019-01-04
GB00BDXM9403,0.65,0.710433,0.75,0.7091770000000001,99.823191514057,0.039567000000000005,3810350000,2000000000,1.91,1999999000.0,3,2019-04-08,52.43119,2019-01-04
GB00BDXNGJ71,0.73,0.77205,0.79,0.769089,99.61650891837601,0.01795,3568150000,2000000000,1.78,1999999000.0,6,2019-07-08,75.56666,2019-01-04
GB00BDXMJ628,0.7190000000000001,0.774734,0.7929999999999999,0.7717529999999999,99.615180857813,0.018266,2616500000,1500000000,1.74,1500000000.0,6,2019-07-15,67.0,2019-01-11
GB00BDXLCH12,0.67,0.717503,0.738,0.7171080000000001,99.94498895278299,0.020497,2058850000,500000000,4.12,499999000.0,1,2019-02-11,11.08695,2019-01-11
GB00BDXL4751,0.67,0.7437600000000001,0.7809999999999999,0.7423829999999999,99.81491263322701,0.03724,2869600000,2000000000,1.43,2000000000.0,3,2019-04-15,14.4,2019-01-11
GB00BDXNP458,0.72,0.779,0.8,0.7759860000000001,99.613070086283,0.021,3477300000,1500000000,2.32,1499996000.0,6,2019-07-22,15.21897,2019-01-18
GB00BDXK7060,0.6,0.7011069999999999,0.72,0.70073,99.94624536047002,0.018893,2401300000,500000000,4.8,499999000.0,1,2019-02-18,17.72329,2019-01-18
GB00BDXMHP73,0.7,0.752745,0.7709999999999999,0.7513190000000001,99.810626318041,0.018255,5731600000,2000000000,2.87,2000000000.0,3,2019-04-23,12.6,2019-01-18
GB00BDXNSM49,0.769,0.79223,0.8,0.7891130000000001,99.606524591512,0.00777,2516050000,1500000000,1.68,1499995000.0,6,2019-07-29,88.13596,2019-01-25
GB00BDXMLH77,0.71,0.754892,0.765,0.753474,99.812147598714,0.010108,4969300000,2000000000,2.48,1999998000.0,3,2019-04-29,49.70731,2019-01-25
GB00BDXLNJ09,0.65,0.698358,0.7,0.697984,99.946456016448,0.0016420000000000002,2024100000,500000000,4.05,499997000.0,1,2019-02-25,85.98306,2019-01-25
GB00BDXNWB12,0.77,0.7914359999999999,0.8,0.7883249999999999,99.606917395884,0.008564,3094250000,1500000000,2.06,1499994000.0,6,2019-08-05,35.82949,2019-02-01
GB00BDXMPG41,0.71,0.751112,0.76,0.749693,99.811036367737,0.008888,5114900000,2000000000,2.56,1999993000.0,3,2019-05-07,92.76955,2019-02-01
GB00BDXLRK93,0.66,0.6824089999999999,0.695,0.6820520000000001,99.94767820647101,0.012591,2250100000,500000000,4.5,499998000.0,1,2019-03-04,27.982640000000004,2019-02-01
GB00BDXNZW30,0.73,0.785551,0.7929999999999999,0.782486,99.60982889514798,0.007448999999999998,3958550000,1500000000,2.64,1499998000.0,6,2019-08-12,44.0909,2019-02-08
GB00BDXMRS03,0.73,0.7439579999999999,0.752,0.7425809999999999,99.81486345143298,0.008042,3833400000,1500000000,2.56,1499999000.0,3,2019-05-13,55.81818000000001,2019-02-08
GB00BDXLTK34,0.66,0.683396,0.693,0.6830379999999999,99.947602570669,0.009604,2002500000,500000000,4.01,500000000.0,1,2019-03-11,44.1,2019-02-08
GB00BDXN0R39,0.755,0.7845010000000001,0.7929999999999999,0.7814439999999999,99.610348381899,0.008499,3588650000,1500000000,2.39,1500000000.0,6,2019-08-19,45.08,2019-02-15
GB00BDXLNK14,0.725,0.7444280000000001,0.758,0.7430490000000001,99.81474670696501,0.013572,3425050000,1500000000,2.28,1500000000.0,3,2019-05-20,90.75,2019-02-15
GB00BDXKPQ82,0.65,0.682457,0.685,0.6820999999999999,99.947674528131,0.002543,1812900000,500000000,3.63,500000000.0,1,2019-03-18,85.33333,2019-02-15
GB00BXRHKD73,0.73,0.784673,0.79,0.7815979999999999,99.608130265667,0.005326999999999999,3967400000,1500000000,2.64,1499995000.0,6,2019-08-27,50.7746,2019-02-22
GB00BDXN0J54,0.7,0.738834,0.7440000000000001,0.7374609999999999,99.81411950696501,0.005166,5442500000,1500000000,3.63,1499999000.0,3,2019-05-28,93.39285,2019-02-22
GB00BDXM3G07,0.66,0.7077089999999999,0.789,0.707325,99.945739452575,0.08129099999999999,1052250000,500000000,2.1,500000000.0,1,2019-03-25,35.5,2019-02-22
GB00BDXN3P20,0.72,0.7427060000000001,0.758,0.741333,99.815174440158,0.015294,5058350000,2000000000,2.53,2000000000.0,3,2019-06-03,85.15,2019-03-01
GB00BDXM6S34,0.68,0.74166,0.782,0.7412380000000001,99.94313788564301,0.04034,3172650000,2000000000,1.59,2000000000.0,1,2019-04-01,40.85,2019-03-01
GB00BXRHNZ09,0.782,0.79782,0.8290000000000001,0.794659,99.60375921768299,0.031180000000000006,3222550000,2000000000,1.61,1999998000.0,6,2019-09-02,31.03658,2019-03-01
GB00BDXN5X44,0.7,0.747488,0.768,0.7460979999999999,99.81398663263501,0.020512,4436850000,2000000000,2.22,2000000000.0,3,2019-06-10,50.70833,2019-03-08
GB00BDXM9403,0.69,0.7422380000000001,0.774,0.741816,99.94309359634701,0.031762,3884050000,2000000000,1.94,2000000000.0,1,2019-04-08,26.7,2019-03-08
GB00BXRHRV41,0.77,0.797342,0.8079999999999999,0.794184,99.603995678351,0.010658,5157850000,2000000000,2.58,2000000000.0,6,2019-09-09,15.9,2019-03-08
GB00BDXL4751,0.7,0.7574219999999999,0.7759999999999999,0.7569819999999999,99.941930135206,0.018578,3355700000,2000000000,1.68,2000000000.0,1,2019-04-15,40.4,2019-03-15
GB00BDXND520,0.765,0.797149,0.8029999999999999,0.7939930000000001,99.60409115337299,0.005850999999999999,4272800000,2000000000,2.14,2000000000.0,6,2019-09-16,52.875,2019-03-15
GB00BDXM3596,0.715,0.7628499999999999,0.7859999999999999,0.7614019999999999,99.810171035707,0.02315,3457300000,2000000000,1.73,2000000000.0,3,2019-06-17,55.0,2019-03-15
GB00BDXMHP73,0.7,0.754417,0.77,0.753965,99.94009592567,0.015583000000000003,3446550000,1500000000,2.3,1499998000.0,1,2019-04-23,49.49122,2019-03-22
GB00BXRHZW16,0.72,0.783064,0.789,0.780018,99.611059345406,0.005936,5328900000,1500000000,3.55,1499995000.0,6,2019-09-23,79.08974,2019-03-22
GB00BDXNCN38,0.71,0.7580889999999999,0.77,0.756659,99.811353536538,0.011911,4729900000,1500000000,3.15,1499997000.0,3,2019-06-24,22.98876,2019-03-22
GB00BXRJ2F96,0.74,0.749296,0.7559999999999999,0.747899,99.81353754840599,0.006704000000000001,4406850000,1000000000,4.41,1000000000.0,3,2019-07-01,89.34615,2019-03-29
GB00BDXMLH77,0.72,0.754478,0.765,0.754042,99.942155714596,0.010522,2937450000,1000000000,2.94,1000000000.0,1,2019-04-29,93.5,2019-03-29
GB00BXRJ2C65,0.75,0.784867,0.7979999999999999,0.7818069999999999,99.610167303045,0.013133,4282100000,2000000000,2.14,2000000000.0,6,2019-09-30,43.25,2019-03-29
GB00BHLB7R66,0.74,0.781954,0.795,0.778917,99.611608530846,0.013046,5434350000,2000000000,2.72,1999997000.0,6,2019-10-07,40.44331,2019-04-05
GB00BDXMPG41,0.72,0.760061,0.77,0.759602,99.939648037371,0.009939,3485800000,1500000000,2.32,1499996000.0,1,2019-05-07,41.13502,2019-04-05
GB00BDXNGJ71,0.725,0.754027,0.765,0.7526120000000001,99.812362447236,0.010973,4557900000,1500000000,3.04,1499998000.0,3,2019-07-08,69.91666,2019-04-05
GB00BDXMRS03,0.69,0.740797,0.75,0.7403759999999999,99.94320401316,0.009203,2972150000,500000000,5.94,499998000.0,1,2019-05-13,80.625,2019-04-12
GB00BDXMJ628,0.73,0.7526170000000001,0.76,0.751207,99.812712664727,0.007383,4394750000,1500000000,2.93,1499997000.0,3,2019-07-15,91.72151,2019-04-12
GB00BHLBD232,0.77,0.7904859999999999,0.795,0.787382,99.60738737999701,0.004514000000000001,4182600000,2000000000,2.09,1999996000.0,6,2019-10-14,72.01754,2019-04-12
GB00BDXLNK14,0.7,0.733233,0.7509999999999999,0.7328359999999999,99.94579024948601,0.017766999999999998,2087300000,500000000,4.17,500000000.0,1,2019-05-20,38.5,2019-04-19
GB00BDXNSL32,0.74,0.787358,0.794,0.7842959999999999,99.61107524837401,0.006642,6609050000,2000000000,3.3,1999998000.0,6,2019-10-21,99.77418,2019-04-19
GB00BDXNP458,0.725,0.747808,0.763,0.746432,99.81594836098499,0.015191999999999999,4504900000,1000000000,4.5,999999000.0,3,2019-07-22,42.42105,2019-04-19
GB00BHLBL748,0.75,0.7822450000000001,0.789,0.7792060000000001,99.611464554618,0.006755,5080950000,2000000000,2.54,1999995000.0,6,2019-10-28,89.89953,2019-04-26
GB00BDXNSM49,0.715,0.7419520000000001,0.75,0.740582,99.81536172983,0.008048,4490600000,1000000000,4.49,999995000.0,3,2019-07-29,17.64411,2019-04-26
GB00BDXN0J54,0.72,0.737658,0.7490000000000001,0.737226,99.94142588554199,0.011342,2079700000,500000000,4.16,499999000.0,1,2019-05-28,39.73421,2019-04-26
GB00BHLBN785,0.745,0.7777160000000001,0.789,0.7747280000000001,99.615819730106,0.011284,4972950000,2000000000,2.49,1999994000.0,6,2019-11-04,38.71962,2019-05-03
GB00BDXNWB12,0.705,0.7351479999999999,0.7490000000000001,0.7338180000000001,99.819058621434,0.013852000000000001,5141800000,1500000000,3.43,1499998000.0,3,2019-08-05,39.71246,2019-05-03
GB00BDXN3P20,0.71,0.7260220000000001,0.735,0.7256319999999999,99.946323090594,0.008978,3518300000,500000000,7.04,499999000.0,1,2019-06-03,88.68015,2019-05-03
GB00BHLBSK60,0.75,0.7829649999999999,0.789,0.7799200000000001,99.61110832656401,0.006035,4840350000,2500000000,1.94,2499998000.0,6,2019-11-11,19.81012,2019-05-10
GB00BDXN5X44,0.69,0.7138030000000001,0.7240000000000001,0.7134119999999999,99.945272477008,0.010197,2622000000,500000000,5.24,499998000.0,1,2019-06-10,44.15584000000001,2019-05-10
GB00BDXNZW30,0.72,0.7315609999999999,0.735,0.730229,99.817942871684,0.003439,4407150000,1000000000,4.41,999998000.0,3,2019-08-12,21.10869,2019-05-10
GB00BDXM3596,0.69,0.711113,0.722,0.710725,99.945478607792,0.010887,1924200000,500000000,3.85,500000000.0,1,2019-06-17,100.0,2019-05-17
GB00BXRHJL84,0.732,0.7752849999999999,0.784,0.772299,99.614908223829,0.008715,6303300000,2500000000,2.52,2499998000.0,6,2019-11-18,39.03246,2019-05-17
GB00BDXN0R39,0.71,0.722765,0.7290000000000001,0.7214649999999999,99.82012791718901,0.006235000000000001,3685800000,1000000000,3.69,1000000000.0,3,2019-08-19,78.0,2019-05-17
GB00BHLC1B19,0.7,0.768622,0.777,0.765704,99.620294974906,0.008378,5216300000,2500000000,2.09,2499997000.0,6,2019-11-25,83.29388,2019-05-24
GB00BXRHKD73,0.69,0.7142789999999999,0.72,0.713009,99.822236045163,0.005721,3253150000,1000000000,3.25,999997000.0,3,2019-08-27,52.01164,2019-05-24
GB00BDXNCN38,0.682,0.7168059999999999,0.7290000000000001,0.716426,99.947004095073,0.012194,1566000000,500000000,3.13,499999000.0,1,2019-06-24,62.30769,2019-05-24
GB00BXRHNZ09,0.7,0.709021,0.718,0.70777,99.823542304418,0.008979000000000001,4127600000,1500000000,2.75,1499999000.0,3,2019-09-02,29.22222,2019-05-31
GB00BXRJ2F96,0.67,0.6947810000000001,0.7020000000000001,0.6944110000000001,99.94673012342899,0.007219,2718000000,500000000,5.44,499999000.0,1,2019-07-01,7.236460000000001,2019-05-31
GB00BHLC4M39,0.75,0.7692180000000001,0.777,0.7662789999999999,99.617910248691,0.007781999999999998,4871900000,2500000000,1.95,2500000000.0,6,2019-12-02,21.2,2019-05-31
